"","year_data","country","name","CD_inc","UC_inc","CD_change_inc","UC_change_inc","CD_prev","UC_prev","CD_change_prev","UC_change_prev","stage","status","decade","CD_inc_impute","UC_inc_impute","CD_prev_impute","UC_prev_impute","CD_change_inc_impute","UC_change_inc_impute","CD_change_prev_impute","UC_change_prev_impute","CD_inc_ind","UC_inc_ind","CD_prev_ind","UC_prev_ind","CD_change_inc_ind","UC_change_inc_ind","CD_change_prev_ind","UC_change_prev_ind"
"1062_Canada_Canada_2014",2014,"Canada","Canada",13.4845430701129,15.541655005825,0.1334603510258,-0.0786420804245012,330.802775729705,319.404399848634,8.51268811307801,10.465394951094,"unclassified","unlabelled","2010-2019",13.4845430701129,15.541655005825,330.802775729705,319.404399848634,0.1334603510258,-0.0786420804245012,8.51268811307801,10.465394951094,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1063_Canada_Manitoba_2014",2014,"Canada","Manitoba",12.0405249668886,14.0733408703892,1.2863063083192,0.2351918612007,235.811491809015,260.791535691375,-39.3403465601714,-35.1708740270576,"unclassified","unlabelled","2010-2019",12.0405249668886,14.0733408703892,235.811491809015,260.791535691375,1.2863063083192,0.2351918612007,-39.3403465601714,-35.1708740270576,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1064_Canada_Newfoundland and Labrador_2014",2014,"Canada","Newfoundland and Labrador",25.5604846267885,19.8803769319466,-3.2757822908043,1.2885732613934,522.569907925454,321.683432451213,15.848401761702,15.108384169437,"unclassified","unlabelled","2010-2019",25.5604846267885,19.8803769319466,522.569907925454,321.683432451213,-3.2757822908043,1.2885732613934,15.848401761702,15.108384169437,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1065_Canada_Nova Scotia_2014",2014,"Canada","Nova Scotia",23.0143466749064,18.9655264265432,-1.336112793807,-1.2379115605989,591.447399964839,495.021549313032,14.692412374003,11.308710347193,"unclassified","unlabelled","2010-2019",23.0143466749064,18.9655264265432,591.447399964839,495.021549313032,-1.336112793807,-1.2379115605989,14.692412374003,11.308710347193,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1066_Canada_Ontario_2014",2014,"Canada","Ontario",11.5953284705409,17.0662085912205,-0.913200829134698,-0.408724945190198,291.74209483551,330.981631717354,4.15551133084045,8.0060905787355,"unclassified","unlabelled","2010-2019",11.5953284705409,17.0662085912205,291.74209483551,330.981631717354,-0.913200829134698,-0.408724945190198,4.15551133084045,8.0060905787355,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1067_Canada_Quebec_2014",2014,"Canada","Quebec",13.607056430512,8.2329439719329,0.686140327697,-0.323464210656411,351.574927826774,233.970206558552,13.485842548728,8.051440653989,"unclassified","unlabelled","2010-2019",13.607056430512,8.2329439719329,351.574927826774,233.970206558552,0.686140327697,-0.323464210656411,13.485842548728,8.051440653989,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1068_Canada_Saskatchewan_2014",2014,"Canada","Saskatchewan",11.7665052529952,9.17628157804713,2.88315319388283,-0.257225947831801,299.635546818333,241.957855600472,5.1307169983956,3.88106396457877,"stage3","labelled","2010-2019",11.7665052529952,9.17628157804713,299.635546818333,241.957855600472,2.88315319388283,-0.257225947831801,5.1307169983956,3.88106396457877,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1069_Canada_Alberta_2015",2015,"Canada","Alberta",14.259893434441,19.7611721198092,-1.46134404734,-1.1025262204983,339.455304459304,310.967740637817,5.29370321702169,11.3791516145073,"unclassified","unlabelled","2010-2019",14.259893434441,19.7611721198092,339.455304459304,310.967740637817,-1.46134404734,-1.1025262204983,5.29370321702169,11.3791516145073,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1070_Canada_British Columbia_2015",2015,"Canada","British Columbia",14.0482724602775,18.9264356245766,1.2803343038361,-0.193604875918098,309.166675739073,384.977099850347,25.2583470307175,25.2502602793325,"unclassified","unlabelled","2010-2019",14.0482724602775,18.9264356245766,309.166675739073,384.977099850347,1.2803343038361,-0.193604875918098,25.2583470307175,25.2502602793325,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1071_Canada_Manitoba_2015",2015,"Canada","Manitoba",NA,NA,NA,NA,283.851057128508,305.209533619093,48.0395653194935,44.4179979277175,"stage3","labelled","2010-2019",25.3878945014507,22.1856952909936,283.851057128508,305.209533619093,2.39964418220311,3.23777208079443,48.0395653194935,44.4179979277175,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"1072_Canada_Newfoundland and Labrador_2015",2015,"Canada","Newfoundland and Labrador",NA,NA,NA,NA,513.711923683578,315.271047892797,-8.85798424187601,-6.41238455841597,"unclassified","unlabelled","2010-2019",14.1556987510804,19.3501773913607,513.711923683578,315.271047892797,-0.111438591102969,-0.655005495898063,-8.85798424187601,-6.41238455841597,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"1073_Canada_Nova Scotia_2015",2015,"Canada","Nova Scotia",25.4130962868049,22.2097648220816,2.3987496118985,3.2442383955384,607.885534288994,508.689036598062,16.438134324155,13.66748728503,"unclassified","unlabelled","2010-2019",25.4130962868049,22.2097648220816,607.885534288994,508.689036598062,2.3987496118985,3.2442383955384,16.438134324155,13.66748728503,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1074_Canada_Ontario_2015",2015,"Canada","Ontario",11.3225843682093,16.8306714803214,-0.2727441023316,-0.235537110899102,310.057883794391,353.692147393785,18.315788958881,22.710515676431,"unclassified","unlabelled","2010-2019",11.3225843682093,16.8306714803214,310.057883794391,353.692147393785,-0.2727441023316,-0.235537110899102,18.315788958881,22.710515676431,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1075_Canada_Saskatchewan_2015",2015,"Canada","Saskatchewan",9.14661606906657,10.2163945821697,-2.61988918392863,1.04011300412253,302.261411814745,244.687362648428,2.62586499641202,2.72950704795522,"stage3","labelled","2010-2019",9.14661606906657,10.2163945821697,302.261411814745,244.687362648428,-2.61988918392863,1.04011300412253,2.62586499641202,2.72950704795522,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1076_Canada_Alberta_2016",2016,"Canada","Alberta",14.2037973232515,21.1627047366566,-0.0560961111895004,1.4015326168474,356.739332435825,314.962056080691,17.284027976521,3.99431544287438,"unclassified","unlabelled","2010-2019",14.2037973232515,21.1627047366566,356.739332435825,314.962056080691,-0.0560961111895004,1.4015326168474,17.284027976521,3.99431544287438,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1077_Canada_British Columbia_2016",2016,"Canada","British Columbia",14.0350877192982,21.2172660389978,-0.0131847409793,2.2908304144212,315.192673766528,395.740083346195,6.02599802745499,10.762983495848,"unclassified","unlabelled","2010-2019",14.0350877192982,21.2172660389978,315.192673766528,395.740083346195,-0.0131847409793,2.2908304144212,6.02599802745499,10.762983495848,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1078_Canada_Newfoundland and Labrador_2016",2016,"Canada","Newfoundland and Labrador",NA,NA,NA,NA,504.130888924987,307.880610321367,-9.58103475859099,-7.39043757143003,"unclassified","unlabelled","2010-2019",7.88202892941625,8.67479760136079,504.130888924987,307.880610321367,-1.27419196083304,-1.56846466794608,-9.58103475859099,-7.39043757143003,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"1079_Canada_Nova Scotia_2016",2016,"Canada","Nova Scotia",22.0621771550398,17.2891099820745,-3.3509191317651,-4.9206548400071,614.983188196735,514.536641245664,7.09765390774101,5.847604647602,"unclassified","unlabelled","2010-2019",22.0621771550398,17.2891099820745,614.983188196735,514.536641245664,-3.3509191317651,-4.9206548400071,7.09765390774101,5.847604647602,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1080_Canada_Ontario_2016",2016,"Canada","Ontario",10.5870867522753,15.3581224432258,-0.735497615934001,-1.4725490370956,314.182069352409,361.993324297674,4.12418555801798,8.30117690388903,"unclassified","unlabelled","2010-2019",10.5870867522753,15.3581224432258,314.182069352409,361.993324297674,-0.735497615934001,-1.4725490370956,4.12418555801798,8.30117690388903,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1081_Canada_Saskatchewan_2016",2016,"Canada","Saskatchewan",7.86848056442167,8.6426810556089,-1.2781355046449,-1.57371352656077,313.59381760376,251.773632500748,11.3324057890154,7.08626985232007,"stage3","labelled","2010-2019",7.86848056442167,8.6426810556089,313.59381760376,251.773632500748,-1.2781355046449,-1.57371352656077,11.3324057890154,7.08626985232007,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1082_Canada_Alberta_2017",2017,"Canada","Alberta",13.5106458230176,18.6979792978237,-0.693151500233901,-2.4647254388329,363.749970526514,324.196552781118,7.01063809068899,9.23449670042703,"unclassified","unlabelled","2010-2019",13.5106458230176,18.6979792978237,363.749970526514,324.196552781118,-0.693151500233901,-2.4647254388329,7.01063809068899,9.23449670042703,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1083_Canada_British Columbia_2017",2017,"Canada","British Columbia",13.2268048096882,20.0024992980867,-0.80828290961,-1.2147667409111,319.938556217166,405.750495396585,4.74588245063802,10.01041205039,"unclassified","unlabelled","2010-2019",13.2268048096882,20.0024992980867,319.938556217166,405.750495396585,-0.80828290961,-1.2147667409111,4.74588245063802,10.01041205039,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1084_Canada_Newfoundland and Labrador_2017",2017,"Canada","Newfoundland and Labrador",NA,NA,NA,NA,494.463785071055,302.130245395637,-9.66710385393202,-5.75036492572997,"unclassified","unlabelled","2010-2019",7.32830772807861,4.66310066995606,494.463785071055,302.130245395637,-0.543936368436593,-3.98755919368598,-9.66710385393202,-5.75036492572997,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"1085_Canada_Nova Scotia_2017",2017,"Canada","Nova Scotia",22.1027504241623,20.4187313442261,0.0405732691224969,3.1296213621516,623.823817923857,521.203905240246,8.84062972712195,6.66726399458196,"unclassified","unlabelled","2010-2019",22.1027504241623,20.4187313442261,623.823817923857,521.203905240246,0.0405732691224969,3.1296213621516,8.84062972712195,6.66726399458196,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1086_Canada_Saskatchewan_2017",2017,"Canada","Saskatchewan",7.3244105392274,4.65083528132338,-0.544070025194267,-3.99184577428553,265.395974324946,223.745567494344,-48.1978432788138,-28.0280650064034,"unclassified","unlabelled","2010-2019",7.3244105392274,4.65083528132338,265.395974324946,223.745567494344,-0.544070025194267,-3.99184577428553,-48.1978432788138,-28.0280650064034,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1087_Canada_Alberta_2018",2018,"Canada","Alberta",13.5170504446551,19.4263977991171,0.00640462163750044,0.728418501293401,369.03176274203,333.424455159337,5.28179221551602,9.22790237821897,"unclassified","unlabelled","2010-2019",13.5170504446551,19.4263977991171,369.03176274203,333.424455159337,0.00640462163750044,0.728418501293401,5.28179221551602,9.22790237821897,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1088_Canada_British Columbia_2018",2018,"Canada","British Columbia",12.8730284308317,22.1136674439714,-0.3537763788565,2.1111681458847,323.222783623752,416.607124752219,3.28422740658596,10.856629355634,"unclassified","unlabelled","2010-2019",12.8730284308317,22.1136674439714,323.222783623752,416.607124752219,-0.3537763788565,2.1111681458847,3.28422740658596,10.856629355634,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1089_Canada_Newfoundland and Labrador_2018",2018,"Canada","Newfoundland and Labrador",NA,NA,NA,NA,490.334119796027,297.016515716569,-4.129665275028,-5.113729679068,"unclassified","unlabelled","2010-2019",12.8602649870513,22.0734978231921,490.334119796027,297.016515716569,-0.354214109892273,2.09712942911182,-4.129665275028,-5.113729679068,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"1090_Canada_Nova Scotia_2018",2018,"Canada","Nova Scotia",19.928923650311,22.0157219383017,-2.1738267738513,1.5969905940756,625.726466654007,528.481666433641,1.90264873015008,7.27776119339501,"unclassified","unlabelled","2010-2019",19.928923650311,22.0157219383017,625.726466654007,528.481666433641,-2.1738267738513,1.5969905940756,1.90264873015008,7.27776119339501,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1091_Canada_Saskatchewan_2018",2018,"Canada","Saskatchewan",10.1569419685703,10.0708661891756,2.8325314293429,5.42003090785223,367.543578015213,298.682954499482,102.147603690267,74.9373870051377,"unclassified","unlabelled","2010-2019",10.1569419685703,10.0708661891756,367.543578015213,298.682954499482,2.8325314293429,5.42003090785223,102.147603690267,74.9373870051377,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1092_Canada_British Columbia_2019",2019,"Canada","British Columbia",12.0998908849126,20.4480298883019,-0.7731375459191,-1.6656375556695,325.125639492001,425.558662372777,1.90285586824905,8.95153762055799,"unclassified","unlabelled","2010-2019",12.0998908849126,20.4480298883019,325.125639492001,425.558662372777,-0.7731375459191,-1.6656375556695,1.90285586824905,8.95153762055799,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1093_Catalonia_Catalonia_1978",1978,"Catalonia","Catalonia",0.2,0.4,NA,NA,NA,NA,NA,NA,"stage2","labelled","1970-1979",0.2,0.4,123.845850898353,268.361079218906,0.04,0.04,10.6828707240055,10.612835402781,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"1098_Catalonia_Catalonia_1983",1983,"Catalonia","Catalonia",0.4,0.6,0.04,0.04,NA,NA,NA,NA,"stage2","labelled","1980-1989",0.4,0.6,123.845850898353,268.361079218906,0.04,0.04,10.6828707240055,10.612835402781,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"1102_Catalonia_Catalonia_1987",1987,"Catalonia","Catalonia",0.7,0.8,0.075,0.05,NA,NA,NA,NA,"stage2","labelled","1980-1989",0.7,0.8,123.845850898353,268.361079218906,0.075,0.05,10.6828707240055,10.612835402781,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"1126_Catalonia_Catalonia_2011",2011,"Catalonia","Catalonia",10.7040505967008,17.8623011202729,0.4168354415292,0.710929213344704,123.845850898353,268.361079218906,NA,NA,"unclassified","unlabelled","2010-2019",10.7040505967008,17.8623011202729,123.845850898353,268.361079218906,0.4168354415292,0.710929213344704,10.6828707240055,10.612835402781,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"1127_Catalonia_Catalonia_2012",2012,"Catalonia","Catalonia",9.08800837959613,15.4349776285967,-1.61604221710467,-2.4273234916762,134.528721622358,278.973914621687,10.6828707240055,10.612835402781,"unclassified","unlabelled","2010-2019",9.08800837959613,15.4349776285967,134.528721622358,278.973914621687,-1.61604221710467,-2.4273234916762,10.6828707240055,10.612835402781,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1128_Catalonia_Catalonia_2013",2013,"Catalonia","Catalonia",13.6649869340262,19.1470267020798,4.57697855443007,3.7120490734831,149.421405447903,294.425648030584,14.8926838255445,15.451733408897,"unclassified","unlabelled","2010-2019",13.6649869340262,19.1470267020798,149.421405447903,294.425648030584,4.57697855443007,3.7120490734831,14.8926838255445,15.451733408897,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1129_Catalonia_Catalonia_2014",2014,"Catalonia","Catalonia",17.716152530558,26.5405990453994,4.0511655965318,7.3935723433196,165.414742791318,317.155450427461,15.993337343415,22.729802396877,"unclassified","unlabelled","2010-2019",17.716152530558,26.5405990453994,165.414742791318,317.155450427461,4.0511655965318,7.3935723433196,15.993337343415,22.729802396877,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1130_Catalonia_Catalonia_2015",2015,"Catalonia","Catalonia",18.5191320816824,25.6978210995273,0.802979551124402,-0.842777945872101,180.823612688835,336.60374471666,15.408869897517,19.448294289199,"unclassified","unlabelled","2010-2019",18.5191320816824,25.6978210995273,180.823612688835,336.60374471666,0.802979551124402,-0.842777945872101,15.408869897517,19.448294289199,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1131_Catalonia_Catalonia_2016",2016,"Catalonia","Catalonia",18.3933798869331,25.2539763265118,-0.1257521947493,-0.443844773015499,195.075160077739,353.918165839009,14.2515473889035,17.314421122349,"unclassified","unlabelled","2010-2019",18.3933798869331,25.2539763265118,195.075160077739,353.918165839009,-0.1257521947493,-0.443844773015499,14.2515473889035,17.314421122349,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1132_Catalonia_Catalonia_2017",2017,"Catalonia","Catalonia",NA,NA,NA,NA,219.093099322956,NA,24.0179392452175,NA,"unclassified","unlabelled","2010-2019",16.1556547027479,23.8981397819919,219.093099322956,335.03069804988,-0.653313362562338,-0.670317682882258,24.0179392452175,18.4916560737878,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
"1134_Catalonia_Catalonia_2019",2019,"Catalonia","Catalonia",NA,NA,NA,NA,172.9,298.5,-23.096549661478,NA,"unclassified","unlabelled","2010-2019",11.8276175124405,21.2757842621398,172.9,298.5,-1.67368189154604,-1.10834429286447,-23.096549661478,20.7685740293822,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
"1135_Catalonia_Catalonia_2020",2020,"Catalonia","Catalonia",9.5638310662481,19.9041572122998,-2.20738720517125,-1.337454778553,183.666969542886,320.45951943496,10.766969542886,21.95951943496,"unclassified","unlabelled","2020-2024",9.5638310662481,19.9041572122998,183.666969542886,320.45951943496,-2.20738720517125,-1.337454778553,10.766969542886,21.95951943496,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1136_China_China_1979",1979,"China","China",0.848,NA,NA,NA,NA,NA,NA,NA,"stage1","labelled","1970-1979",0.848,0.0675708287079492,0.00482648776485352,0.241324388242676,0.0047705371624845,0.0373809888667098,0.00471458656011547,0.102154287456208,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"1155_China_Yunnan_1998",1998,"China","Yunnan",0,0.0675708287079492,NA,NA,0.00482648776485352,0.241324388242676,NA,NA,"stage1","labelled","1990-1999",0,0.0675708287079492,0.00482648776485352,0.241324388242676,0.0047705371624845,0.0373809888667098,0.00471458656011547,0.102154287456208,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
"1156_China_Yunnan_1999",1999,"China","Yunnan",0.0047705371624845,0.104951817574659,0.0047705371624845,0.0373809888667098,0.00954107432496899,0.343478675698884,0.00471458656011547,0.102154287456208,"stage1","labelled","1990-1999",0.0047705371624845,0.104951817574659,0.00954107432496899,0.343478675698884,0.0047705371624845,0.0373809888667098,0.00471458656011547,0.102154287456208,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1157_China_Yunnan_2000",2000,"China","Yunnan",0.00235804565176382,0.195717789096397,-0.00241249151072068,0.090765971521738,0.0117902282588191,0.535276362950387,0.00224915393385011,0.191797687251503,"stage1","labelled","2000-2009",0.00235804565176382,0.195717789096397,0.0117902282588191,0.535276362950387,-0.00241249151072068,0.090765971521738,0.00224915393385011,0.191797687251503,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"1158_China_Yunnan_2001",2001,"China","Yunnan",0.00932966366562485,0.270560246303121,0.00697161801386103,0.074842457206724,0.0209917432476559,0.800018659327331,0.0092015149888368,0.264742296376944,"stage1","labelled","2000-2009",0.00932966366562485,0.270560246303121,0.0209917432476559,0.800018659327331,0.00697161801386103,0.074842457206724,0.0092015149888368,0.264742296376944,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
