country,year,ahdi,percent_urban,western_diet_index,obesity,UHC_index,predicted_stage
Yemen,2021,,38.546,,,42.49,
Yemen,2022,,39.188,,,,
Yemen,2023,,39.831,,,,
Yemen,2024,,40.477,,,,
Yemen,2025,,41.125,,,,
Yemen,2026,,41.773,,,,
Yemen,2030,,44.356,,,,
Zambia,1955,0.123971785,14.509,,,,
Zambia,1956,,15.185,,,,
Zambia,1957,,15.885,,,,
Zambia,1958,,16.611,,,,
Zambia,1959,,17.364,,,,
Zambia,1954,,13.859,,,,
Zambia,1953,,13.234,,,,
Zambia,1950,0.114841169,11.5,,,,
Zambia,1951,,12.055,,,,
Zambia,1952,,12.633,,,,
Zambia,1968,,27.791,0.135935397,,,
Zambia,1969,,29.37,0.139483066,,,
Zambia,1965,0.170075014,23.372,0.097249509,,,
Zambia,1966,,24.789,0.110294118,,,
Zambia,1967,,26.261,0.12608102,,,
Zambia,1960,0.134656589,18.145,,,,
Zambia,1961,,18.951,0.09187935,,,
Zambia,1962,,19.785,0.089600743,,,
Zambia,1964,,22.015,0.094706168,,,
Zambia,1963,,20.712,0.089353612,,,
Zambia,1970,0.178496155,30.351,0.150291611,,,
Zambia,1971,,31.241,0.157382847,,,
Zambia,1972,,32.146,0.151568714,,,
Zambia,1973,,33.061,0.148003472,,,
Zambia,1974,,33.992,0.14651062,,,
Zambia,1975,0.17602768,34.934,0.15746333,1.5,,
Zambia,1976,,35.89,0.164453961,1.6,,
Zambia,1977,,36.855,0.141908714,1.7,,
Zambia,1979,,38.818,0.147921225,2,,
Zambia,1978,,37.832,0.137100307,1.9,,
Zambia,1989,,39.456,0.153179191,3.1,,
Zambia,1987,,39.556,0.148622047,2.9,,
Zambia,1986,,39.606,0.157869013,2.8,,
Zambia,1983,,39.755,0.166901078,2.5,,
Zambia,1982,,39.805,0.179139383,2.3,,
Zambia,1985,0.186060143,39.655,0.154685176,2.7,,
Zambia,1984,,39.705,0.15777043,2.6,,
Zambia,1988,,39.506,0.146802326,3,,
Zambia,1981,,39.854,0.168161435,2.2,,
Zambia,1980,0.185834257,39.815,0.158940397,2.1,,
Zambia,1996,,36.638,0.137931034,3.8,,
Zambia,1995,0.227104501,37.104,0.133300781,3.7,,
Zambia,1997,,36.176,0.1569027,3.9,,
Zambia,1998,,35.716,0.141744548,4,,
Zambia,1999,,35.258,0.148696985,4.1,,
Zambia,1994,,37.572,0.14796425,3.6,,
Zambia,1993,,38.042,0.155555556,3.5,,
Zambia,1992,,38.514,0.158266129,3.4,,
Zambia,1990,0.182233512,39.407,0.180769231,3.2,,
Zambia,1991,,38.989,0.158445441,3.3,,
Zambia,2009,,38.861,0.165778252,6,,
Zambia,2008,,38.371,0.161380078,5.7,,
Zambia,2007,,37.881,0.164791901,5.5,,
Zambia,2005,0.254924994,36.911,0.166132479,5.1,34.17,
Zambia,2006,,37.395,0.160500544,5.3,,
Zambia,2000,0.226305602,34.802,0.181818182,4.2,28.18,
Zambia,2001,,35.002,0.157382369,4.4,,
Zambia,2002,,35.475,0.173701299,4.5,,
Zambia,2003,,35.951,0.166842105,4.7,,
Zambia,2004,,36.43,0.180160858,4.9,,
Zambia,2010,0.290848137,39.355,0.192627207,6.3,44.78,
Zambia,2011,,39.851,0.191446029,6.5,,
Zambia,2012,,40.354,0.207085828,6.8,,
Zambia,2013,,40.865,0.189308485,7.1,,
Zambia,2014,,41.382,0.19885823,7.4,,
Zambia,2015,0.298633883,41.907,0.206103286,7.7,51.6,
Zambia,2016,,42.438,0.1819017,8.1,,
Zambia,2017,,42.976,0.193288591,,53.23,
Zambia,2018,,43.521,0.194764862,,,
Zambia,2019,,44.072,0.196641626,,53.51,
Zambia,2020,0.282740534,44.629,,,,
Zambia,2021,,45.192,,,55.84,
Zambia,2022,,45.761,,,,
Zambia,2023,,46.335,,,,
Zambia,2024,,46.914,,,,
Zambia,2025,,47.498,,,,
Zambia,2026,,48.087,,,,
Zambia,2027,,48.679,,,,
Zambia,2028,,49.276,,,,
Zambia,2029,,49.875,,,,
Zambia,2030,,50.478,,,,
Zimbabwe,1950,0.131360176,10.644,,,,
Zimbabwe,1951,,10.827,,,,
Zimbabwe,1952,,11.014,,,,
Zimbabwe,1953,,11.203,,,,
Zimbabwe,1954,,11.395,,,,
Zimbabwe,1955,0.142929561,11.59,,,,
Zimbabwe,1956,,11.788,,,,
Zimbabwe,1957,,11.988,,,,
Zimbabwe,1958,,12.192,,,,
Zimbabwe,1959,,12.398,,,,
Zimbabwe,1967,,15.727,0.174526223,,,
Zimbabwe,1968,,16.306,0.171265878,,,
Zimbabwe,1969,,16.88,0.178284182,,,
Zimbabwe,1965,0.149906428,14.62,0.168440537,,,
Zimbabwe,1966,,15.165,0.173530773,,,
Zimbabwe,1964,,14.092,0.161723818,,,
Zimbabwe,1963,,13.578,0.17182448,,,
Zimbabwe,1962,,13.082,0.157024793,,,
Zimbabwe,1961,,12.821,0.159474672,,,
Zimbabwe,1960,0.150417518,12.608,,,,
Zimbabwe,1979,,21.853,0.205830389,4.4,,
Zimbabwe,1970,0.165223188,17.362,0.193492408,,,
Zimbabwe,1971,,17.855,0.208512468,,,
Zimbabwe,1972,,18.36,0.218150831,,,
Zimbabwe,1973,,18.874,0.24474925,,,
Zimbabwe,1974,,19.4,0.224034335,,,
Zimbabwe,1975,0.176342364,19.873,0.22817025,3.7,,
Zimbabwe,1976,,20.356,0.221884498,3.9,,
Zimbabwe,1978,,21.345,0.190766551,4.2,,
Zimbabwe,1977,,20.846,0.208207343,4,,
Zimbabwe,1980,0.217128501,22.371,0.222029488,4.7,,
Zimbabwe,1981,,22.895,0.248325145,4.9,,
Zimbabwe,1982,,23.429,0.245747538,5.1,,
Zimbabwe,1983,,24.069,0.257181943,5.3,,
Zimbabwe,1984,,24.736,0.243697479,5.6,,
Zimbabwe,1985,0.240961928,25.414,0.256788947,5.8,,
Zimbabwe,1986,,26.105,0.257736944,6.1,,
Zimbabwe,1987,,26.809,0.258255298,6.4,,
Zimbabwe,1988,,27.524,0.261754726,6.7,,
Zimbabwe,1989,,28.25,0.260406583,7,,
Zimbabwe,1996,,32.132,0.273092369,9.2,,
Zimbabwe,1997,,32.534,0.288118812,9.5,,
Zimbabwe,1998,,32.939,0.29816741,9.9,,
Zimbabwe,1999,,33.347,0.307039441,10.2,,
Zimbabwe,1990,0.249297405,28.988,0.26183432,7.3,,
Zimbabwe,1991,,29.738,0.258506856,7.6,,
Zimbabwe,1992,,30.499,0.260315843,7.9,,
Zimbabwe,1993,,30.94,0.252432156,8.2,,
Zimbabwe,1994,,31.335,0.254001033,8.5,,
Zimbabwe,1995,0.240600315,31.732,0.266120778,8.9,,
Zimbabwe,2009,,33.378,0.301991663,13.5,,
Zimbabwe,2006,,33.926,0.300705882,12.5,,
Zimbabwe,2007,,33.743,0.291509434,12.9,,
Zimbabwe,2008,,33.56,0.303418803,13.2,,
Zimbabwe,2000,0.219151021,33.758,0.318935208,10.5,30,
Zimbabwe,2001,,34.17,0.328431373,10.9,,
Zimbabwe,2002,,34.585,0.32922622,11.2,,
Zimbabwe,2003,,34.479,0.320969337,11.5,,
Zimbabwe,2004,,34.294,0.307879377,11.9,,
Zimbabwe,2005,0.202842943,34.11,0.305459911,12.2,31.41,
Zimbabwe,2018,,32.209,0.324367089,,,
Zimbabwe,2010,0.232478836,33.196,0.333168562,13.8,46.01,
Zimbabwe,2011,,33.015,0.368394816,14.1,,
Zimbabwe,2012,,32.834,0.368989205,14.3,,
Zimbabwe,2013,,32.654,0.365432099,14.6,,
Zimbabwe,2014,,32.504,0.342871238,14.9,,
Zimbabwe,2015,0.261074297,32.385,0.33899177,15.2,56.01,
Zimbabwe,2016,,32.296,0.351160444,15.5,,
Zimbabwe,2017,,32.237,0.317266949,,57.01,
Zimbabwe,2019,,32.21,0.36141778,,55.38,
Zimbabwe,2020,0.268761995,32.242,,,,
Zimbabwe,2021,,32.303,,,55.04,
Zimbabwe,2022,,32.395,,,,
Zimbabwe,2023,,32.517,,,,
Zimbabwe,2024,,32.67,,,,
Zimbabwe,2025,,32.853,,,,
Zimbabwe,2026,,33.067,,,,
Zimbabwe,2027,,33.313,,,,
Zimbabwe,2028,,33.589,,,,
Zimbabwe,2029,,33.897,,,,
Zimbabwe,2030,,34.238,,,,
